time,ax,ay,az,atotal
3.954,-0.29,0.07,0.20,0.36
3.964,-0.07,-0.26,-0.25,0.37
3.974,-0.44,-0.17,0.37,0.60
3.984,-0.48,0.42,-0.14,0.65
3.994,0.04,0.36,-0.08,0.37
4.004,0.07,-0.23,0.12,0.27
4.014,0.13,-0.25,-0.65,0.70
4.024,0.08,-0.33,0.24,0.41
4.034,0.02,-0.06,-0.29,0.30
4.044,-0.05,-0.15,0.10,0.18
4.055,0.45,0.14,-0.37,0.60
4.065,0.46,0.34,0.39,0.69
4.075,0.16,0.30,-0.08,0.35
4.085,-0.21,0.32,-0.33,0.51
4.095,-0.28,-0.23,0.44,0.57
4.105,-0.43,-0.21,0.08,0.49
4.115,-0.44,0.35,-0.35,0.66
4.125,0.10,0.37,0.31,0.49
4.135,-0.09,-0.03,-0.29,0.31
4.145,0.00,-0.46,-0.14,0.48
4.155,0.21,-0.33,-0.10,0.41
4.165,0.06,-0.05,-0.02,0.08
4.176,0.03,-0.00,-0.24,0.25
4.186,0.41,0.07,0.07,0.43
4.196,0.50,0.33,-0.03,0.59
4.206,0.06,0.25,-0.15,0.30
4.216,-0.04,0.13,0.03,0.14
4.226,-0.54,0.32,0.03,0.63
4.236,-0.30,0.01,0.30,0.42
4.246,-0.37,-0.13,0.17,0.43
4.256,-0.23,0.30,-0.44,0.58
4.266,0.10,-0.09,0.35,0.37
4.276,0.37,-0.44,-0.63,0.86
4.286,-0.08,-0.27,-0.11,0.31
4.297,0.05,-0.24,0.25,0.35
4.307,-0.04,0.08,0.07,0.11
4.317,0.47,0.26,-0.64,0.83
4.327,0.50,0.26,0.06,0.57
4.337,0.13,0.27,0.20,0.36
4.347,-0.23,0.36,-0.24,0.49
4.357,-0.54,0.16,0.23,0.61
4.367,-0.35,-0.22,0.20,0.46
4.377,-0.34,0.09,-0.30,0.46
4.387,0.05,-0.13,0.22,0.26
4.397,0.11,-0.05,-0.29,0.31
4.408,0.03,-0.20,-0.18,0.27
4.418,0.05,-0.34,0.20,0.40
4.428,0.19,-0.11,-0.79,0.83
4.438,0.11,-0.13,0.63,0.65
4.448,0.71,0.40,0.17,0.84
4.458,0.36,0.15,-1.32,1.38
4.468,-0.33,0.13,1.08,1.14
4.478,0.11,0.47,-0.58,0.75
4.488,-1.19,0.57,0.60,1.45
