time,ax,ay,az,atotal
5.325,-0.32,0.12,0.51,0.62
5.335,-0.87,0.23,0.58,1.07
5.345,0.16,-0.30,-0.33,0.47
5.355,-0.11,-0.09,0.66,0.68
5.365,0.28,-0.16,-0.83,0.89
5.375,0.09,-0.31,-0.17,0.37
5.386,-0.13,0.01,0.41,0.43
5.396,0.12,0.03,-1.09,1.10
5.406,0.26,-0.23,0.48,0.59
5.416,0.34,0.43,-0.01,0.54
5.426,0.87,0.59,-1.19,1.59
5.436,0.17,0.04,0.30,0.35
5.446,-0.19,0.11,0.46,0.51
5.456,-0.50,0.08,-0.65,0.82
5.466,-0.47,0.07,1.59,1.66
5.476,-0.46,0.36,-0.23,0.63
5.487,0.19,-0.31,-0.48,0.60
5.496,0.17,-0.23,0.32,0.43
5.507,-0.10,-0.08,-0.48,0.49
5.517,0.12,0.00,-0.51,0.52
5.527,-0.08,0.11,0.70,0.72
5.537,0.31,-0.14,-1.14,1.19
5.547,0.52,-0.14,0.72,0.90
5.557,0.55,0.62,-0.38,0.91
5.567,0.24,0.25,-0.97,1.03
5.577,-0.10,-0.08,0.86,0.87
5.587,-0.57,0.30,0.68,0.94
5.597,-0.67,0.28,-0.63,0.96
5.607,-0.20,0.05,0.52,0.56
5.617,0.16,0.02,0.21,0.26
5.628,-0.18,-0.26,-0.75,0.81
5.638,0.31,-0.45,0.12,0.56
5.648,0.01,-0.10,0.02,0.11
5.658,-0.05,-0.00,-0.29,0.29
5.668,0.18,-0.07,-0.41,0.45
5.678,0.76,0.21,0.35,0.86
5.688,0.45,0.35,-0.62,0.84
5.698,0.13,0.51,-0.21,0.56
5.708,0.36,-0.06,0.24,0.44
5.718,-0.99,0.10,0.54,1.13
5.728,-0.66,0.61,-0.13,0.90
5.738,-0.12,-0.12,1.06,1.07
5.749,-0.10,0.13,-1.18,1.19
5.759,0.19,-0.48,0.34,0.62
5.769,0.32,-0.50,-0.03,0.59
5.779,-0.20,-0.12,-0.94,0.97
5.789,0.04,-0.01,0.81,0.81
5.799,0.09,0.26,-0.33,0.43
5.809,0.81,0.06,-0.98,1.28
5.819,0.44,0.24,0.55,0.75
5.829,0.34,0.51,-0.53,0.82
5.839,0.06,0.07,0.07,0.11
5.849,-0.69,0.32,0.62,0.98
5.860,-0.68,0.44,0.04,0.81
5.870,-0.43,-0.30,0.41,0.67
5.880,0.04,-0.24,0.04,0.25
5.890,0.29,-0.14,-1.05,1.10
5.900,0.31,-0.39,0.71,0.87
5.910,0.14,-0.19,-0.20,0.31
5.920,-0.36,0.09,-0.92,0.99
5.930,0.08,0.14,0.57,0.59
5.940,0.82,0.24,-0.45,0.97
5.950,0.54,0.36,-0.86,1.08
5.960,0.60,0.01,0.68,0.90
5.970,-0.33,0.16,-0.11,0.38
5.981,-0.96,0.41,-0.09,1.05
5.991,-0.07,0.02,0.72,0.72
6.001,-0.76,0.05,0.59,0.96
6.011,0.14,-0.27,-0.86,0.91
6.021,0.13,-0.25,0.21,0.35
6.031,0.16,-0.25,-0.49,0.57
6.041,-0.01,-0.17,-0.05,0.18
6.051,0.28,0.06,0.10,0.31
6.061,0.30,0.33,-0.65,0.78
6.071,0.60,0.28,0.20,0.70
6.081,0.38,0.46,-0.54,0.80
6.091,0.33,-0.25,-0.52,0.67
6.102,-0.62,0.19,0.51,0.82
6.112,-0.07,0.28,0.92,0.97
6.122,-0.98,0.66,-0.31,1.22
6.132,0.06,-0.13,0.18,0.23
6.142,0.05,-0.52,0.01,0.52
6.152,0.08,-0.29,-0.46,0.55
6.162,0.17,-0.23,0.09,0.30
6.172,-0.01,-0.25,-0.17,0.30
6.182,0.01,0.03,-0.36,0.36
6.192,0.40,0.42,-0.04,0.58
6.202,0.78,0.50,-0.41,1.01
6.213,0.41,0.22,-0.11,0.48
6.223,-0.10,0.09,-0.12,0.18
6.233,-0.24,-0.03,0.23,0.33
6.243,-0.70,0.46,0.56,1.01
6.253,-0.33,0.19,0.07,0.39
6.263,-0.27,-0.25,0.20,0.42
6.273,0.26,-0.34,-0.21,0.48
6.283,0.10,-0.14,-0.27,0.32
6.293,0.04,-0.05,-0.07,0.10
6.303,-0.04,-0.16,-0.27,0.31
6.313,0.26,-0.16,-0.04,0.31
6.323,0.44,0.18,-0.30,0.56
6.334,0.67,0.72,-0.47,1.09
6.344,0.59,0.17,-0.27,0.67
6.354,0.05,0.00,0.45,0.45
6.364,-0.95,0.34,-0.11,1.02
6.374,-0.41,0.22,0.71,0.85
6.384,-0.51,0.45,-0.15,0.70
6.394,0.11,-0.48,0.36,0.61
6.404,0.05,-0.53,-0.67,0.86
6.414,0.36,-0.33,0.18,0.52
6.424,-0.20,0.05,0.03,0.21
6.434,0.16,-0.01,-0.79,0.81
6.445,0.03,0.03,0.12,0.13
6.455,0.47,0.27,0.19,0.58
6.465,0.72,0.59,-1.12,1.46
6.475,0.48,0.12,0.44,0.66
6.485,-0.20,0.07,0.02,0.21
6.495,-0.77,0.27,-0.10,0.82
6.505,-0.46,0.26,1.08,1.20
6.515,-0.30,0.01,-0.18,0.35
6.525,-0.01,-0.27,-0.25,0.37
