time,ax,ay,az,atotal
5.446,0.21,-0.15,-0.09,0.27
5.456,0.42,0.10,0.11,0.44
5.466,0.48,0.32,0.01,0.58
5.476,0.25,0.27,-0.19,0.41
5.487,-0.15,-0.01,-0.11,0.19
5.497,-0.51,-0.05,0.26,0.57
5.507,-0.38,0.10,0.18,0.43
5.517,-0.29,0.38,-0.13,0.50
5.527,0.10,0.04,-0.05,0.12
5.537,0.30,-0.43,-0.23,0.57
5.547,0.17,-0.43,-0.12,0.47
5.557,0.06,-0.16,-0.02,0.17
5.567,-0.06,0.08,-0.23,0.25
5.577,0.26,-0.10,0.02,0.28
5.587,0.42,0.10,-0.02,0.43
5.597,0.53,0.27,0.01,0.60
5.608,0.34,0.28,-0.17,0.47
5.618,-0.26,0.08,-0.01,0.28
5.628,-0.50,-0.03,0.24,0.55
5.638,-0.44,0.11,0.11,0.47
5.648,-0.24,0.34,-0.11,0.43
5.658,0.11,0.12,-0.03,0.16
5.668,0.22,-0.48,-0.11,0.54
5.678,0.14,-0.49,-0.36,0.62
5.688,0.18,-0.17,0.02,0.25
5.698,0.12,0.11,-0.07,0.18
5.708,0.24,-0.01,-0.03,0.24
5.718,0.35,0.10,-0.02,0.36
5.729,0.42,0.19,0.03,0.46
5.738,0.21,0.30,-0.23,0.43
5.749,-0.15,-0.02,0.04,0.15
5.759,-0.35,-0.18,0.24,0.46
5.769,-0.35,0.11,0.13,0.39
5.779,-0.26,0.37,-0.13,0.47
5.789,0.07,0.23,-0.09,0.26
5.799,0.22,-0.35,0.03,0.41
5.809,0.16,-0.53,-0.35,0.66
5.819,0.13,-0.30,-0.05,0.33
5.829,0.02,0.06,-0.04,0.08
5.839,0.24,0.19,-0.03,0.31
5.850,0.54,0.04,0.08,0.54
5.860,0.42,0.25,-0.17,0.51
5.870,0.15,0.08,-0.14,0.22
5.880,-0.19,-0.07,-0.03,0.21
5.890,-0.36,-0.21,0.27,0.50
5.900,-0.43,0.19,0.01,0.47
5.910,-0.24,0.39,-0.00,0.46
5.920,0.13,0.19,-0.15,0.27
5.930,0.19,-0.15,-0.16,0.29
5.940,0.20,-0.48,-0.07,0.52
5.950,0.13,-0.34,-0.26,0.45
5.960,0.16,-0.06,0.03,0.17
5.971,0.25,0.25,-0.02,0.35
5.981,0.41,0.16,0.02,0.44
5.991,0.28,0.07,-0.18,0.34
6.001,0.04,0.07,-0.09,0.12
6.011,-0.13,-0.06,-0.10,0.17
6.021,-0.28,-0.05,0.34,0.44
6.031,-0.23,0.15,0.08,0.28
6.041,-0.28,0.33,-0.21,0.48
6.051,0.09,0.12,-0.01,0.15
6.061,0.13,-0.17,-0.07,0.22
6.071,0.06,-0.40,-0.26,0.48
6.082,0.17,-0.37,-0.09,0.42
6.092,0.19,-0.05,-0.01,0.19
6.102,0.33,0.35,0.00,0.48
6.112,0.50,0.31,0.06,0.59
6.122,0.37,0.07,-0.28,0.47
6.132,-0.17,-0.09,-0.09,0.21
6.142,-0.06,-0.20,0.08,0.22
6.152,-0.29,0.06,0.18,0.34
6.162,-0.35,0.21,0.09,0.42
6.172,-0.13,0.30,-0.18,0.38
6.182,0.01,0.07,-0.06,0.10
6.192,0.18,-0.17,-0.12,0.28
6.203,0.15,-0.29,-0.19,0.38
6.213,0.08,-0.42,-0.12,0.44
6.223,0.24,-0.20,-0.09,0.33
6.233,0.41,0.14,0.09,0.44
6.243,0.40,0.41,-0.12,0.58
6.253,0.26,0.20,-0.05,0.33
6.263,-0.01,-0.09,-0.16,0.18
6.273,-0.29,-0.13,-0.04,0.32
6.283,-0.25,0.12,0.29,0.40
6.293,-0.28,0.26,0.14,0.41
6.303,-0.01,0.19,-0.20,0.28
6.314,-0.02,-0.08,-0.09,0.12
6.324,0.20,-0.28,-0.18,0.38
6.334,-0.11,-0.09,-0.30,0.33
6.344,0.41,-0.30,0.04,0.51
6.354,0.07,-0.21,-0.11,0.25
6.364,0.22,-0.01,-0.18,0.29
6.374,0.44,0.43,0.05,0.61
6.384,0.45,0.55,-0.10,0.72
6.394,0.14,-0.33,0.21,0.42
6.404,-0.39,-0.40,-0.60,0.82
6.414,-0.38,-0.16,0.62,0.75
6.424,-0.28,0.49,0.10,0.57
6.434,-0.15,0.48,-0.21,0.54
6.445,0.09,-0.13,0.05,0.16
6.455,0.10,-0.36,-0.32,0.50
6.465,0.14,-0.26,-0.00,0.30
6.475,0.13,-0.04,-0.21,0.25
6.485,0.16,-0.21,0.05,0.26
6.495,0.28,0.00,-0.10,0.29
6.505,0.53,0.22,-0.02,0.57
