time,ax,ay,az,atotal
4.266,0.29,-0.29,-0.21,0.46
4.276,0.25,0.08,0.00,0.26
4.286,0.43,0.41,0.10,0.60
4.296,0.43,0.23,-0.04,0.49
4.306,0.07,0.03,-0.28,0.30
4.316,-0.16,-0.12,0.06,0.21
4.326,-0.28,-0.06,0.08,0.30
4.336,-0.24,0.21,0.18,0.36
4.346,-0.35,0.23,0.16,0.44
4.356,-0.25,0.30,-0.43,0.58
4.367,0.17,-0.14,0.22,0.31
4.377,0.19,-0.28,-0.25,0.42
4.387,0.13,-0.49,-0.08,0.51
4.397,0.16,-0.39,-0.10,0.43
4.407,0.15,0.06,-0.10,0.19
4.417,0.47,0.32,0.28,0.64
4.427,0.33,0.41,-0.16,0.55
4.437,0.02,-0.01,-0.14,0.14
4.447,-0.20,-0.12,-0.09,0.25
4.457,-0.21,-0.08,0.12,0.26
4.467,-0.41,0.30,0.32,0.60
4.477,-0.21,0.34,-0.07,0.41
4.488,0.11,0.01,-0.02,0.11
4.498,-0.00,-0.19,-0.25,0.31
4.508,0.24,-0.30,-0.11,0.40
4.518,0.04,-0.24,0.08,0.26
4.528,0.05,-0.23,-0.33,0.40
4.538,0.10,-0.11,0.18,0.24
4.548,0.57,0.34,-0.12,0.67
4.558,0.27,0.38,0.16,0.49
4.568,0.29,0.02,-0.27,0.40
4.578,-0.24,-0.28,0.05,0.38
4.589,-0.32,-0.19,0.06,0.38
4.598,-0.27,0.12,0.36,0.47
4.609,-0.39,0.63,-0.04,0.74
4.619,0.08,0.19,0.03,0.21
4.629,-0.12,-0.27,-0.15,0.33
4.639,0.10,-0.31,-0.29,0.44
4.649,0.13,-0.21,0.12,0.28
4.659,0.23,-0.21,-0.16,0.36
4.669,0.21,-0.16,-0.01,0.27
4.679,0.33,0.13,-0.01,0.36
4.689,0.34,0.29,0.11,0.46
4.699,0.31,0.21,-0.27,0.46
4.709,-0.15,-0.12,0.01,0.19
4.719,-0.33,-0.16,0.03,0.37
4.730,-0.47,0.06,0.35,0.59
4.740,-0.29,0.49,-0.02,0.57
4.750,-0.11,0.38,-0.06,0.41
4.760,0.14,-0.22,-0.11,0.29
4.770,0.21,-0.42,-0.20,0.51
4.780,0.05,-0.31,0.03,0.32
4.790,0.10,-0.06,-0.23,0.26
4.800,0.20,-0.07,0.01,0.21
4.810,0.31,0.12,0.10,0.35
4.820,0.45,0.19,-0.04,0.49
4.830,0.30,0.21,-0.23,0.43
4.841,-0.14,-0.06,0.09,0.18
4.851,-0.49,-0.20,0.06,0.53
4.861,-0.32,0.02,0.31,0.44
4.871,-0.37,0.45,-0.05,0.59
4.881,-0.08,0.41,-0.11,0.43
4.891,0.21,-0.25,-0.01,0.33
4.901,-0.00,-0.40,-0.30,0.50
4.911,0.19,-0.30,0.05,0.36
4.921,0.08,-0.03,-0.18,0.20
4.931,0.15,-0.02,-0.06,0.17
4.941,0.52,-0.02,0.07,0.53
4.952,0.34,0.18,-0.06,0.39
4.962,0.32,0.05,-0.15,0.36
