time,ax,ay,az,atotal
5.749,1.49,-0.02,0.51,1.58
5.759,0.55,2.36,-1.56,2.88
5.769,-1.49,-0.26,1.03,1.83
5.779,-2.27,0.01,-1.02,2.49
5.789,-1.19,-0.56,-0.31,1.35
5.799,-0.46,-1.46,-0.17,1.54
5.809,0.87,0.28,0.72,1.16
5.819,0.96,-0.58,0.02,1.12
5.829,-0.16,0.06,0.02,0.17
5.840,-0.31,0.21,-0.61,0.72
5.849,0.25,-1.11,0.35,1.19
5.860,1.72,1.97,0.55,2.67
5.870,0.12,-0.28,-0.27,0.40
5.880,0.67,0.61,-1.14,1.46
5.890,0.02,0.11,1.91,1.91
5.900,-1.23,0.82,-1.57,2.16
5.910,-2.63,-1.59,0.63,3.14
5.920,0.01,1.26,-0.93,1.57
5.930,-0.01,-0.90,-0.66,1.12
5.940,0.54,-0.46,0.89,1.14
5.951,0.32,-0.05,-0.26,0.42
5.961,-0.32,-1.32,0.97,1.67
5.971,0.44,1.40,-1.62,2.19
5.981,-0.45,-1.76,1.53,2.38
5.991,2.23,2.04,0.07,3.02
6.001,1.65,0.61,-0.75,1.91
6.011,-0.27,-0.98,0.38,1.09
6.021,-0.23,1.94,-0.85,2.13
6.031,-2.37,-1.47,0.94,2.95
6.041,-0.85,0.95,-0.80,1.50
6.051,-1.06,-0.38,-0.20,1.14
6.061,0.54,0.12,-1.03,1.17
6.072,0.40,-0.28,0.83,0.96
6.082,0.35,-0.20,0.21,0.45
6.092,0.22,-1.14,0.47,1.25
6.102,-0.07,0.50,-0.26,0.57
6.112,-0.07,-0.53,-0.22,0.58
6.122,1.24,0.93,0.45,1.62
6.132,1.64,0.90,-0.44,1.92
6.142,0.06,0.02,0.04,0.07
6.152,-0.43,0.55,0.30,0.76
6.162,-1.44,-0.34,-0.03,1.48
6.172,-2.25,-0.40,-0.76,2.41
6.182,-0.51,0.76,-1.00,1.36
6.193,0.78,-0.38,0.42,0.96
6.203,0.77,0.28,1.08,1.36
6.213,-0.17,-0.85,-0.78,1.17
6.223,0.05,-0.64,-0.12,0.65
6.233,0.12,-0.01,-0.57,0.58
6.243,0.12,-0.66,1.75,1.87
6.253,2.51,2.12,-0.14,3.29
6.263,-0.04,-0.79,-0.50,0.94
6.273,0.31,1.42,-0.49,1.53
6.283,-0.57,-0.09,-0.28,0.64
6.293,-2.48,-0.21,0.33,2.51
6.304,-1.02,1.75,-2.72,3.39
6.313,-0.61,-1.65,2.98,3.47
6.324,1.27,3.28,-2.47,4.30
6.334,0.02,-3.60,3.21,4.82
6.344,0.53,0.10,-2.15,2.21
6.354,-0.17,-1.05,0.56,1.20
6.364,-0.33,-1.17,-0.17,1.23
6.374,1.19,1.11,0.53,1.71
6.384,0.93,-0.23,0.80,1.25
6.394,1.50,1.76,-1.67,2.85
6.404,-0.51,1.03,0.82,1.41
6.414,-0.58,1.16,-0.86,1.55
