time,ax,ay,az,atotal
6.555,-0.32,0.45,-0.11,0.56
6.565,0.12,0.21,0.01,0.24
6.576,0.07,-0.17,-0.28,0.34
6.586,0.27,-0.50,0.01,0.57
6.596,0.18,-0.38,-0.23,0.48
6.606,0.17,-0.07,-0.03,0.19
6.616,0.32,0.32,0.02,0.45
6.626,0.42,0.24,0.08,0.49
6.636,0.24,0.17,-0.25,0.39
6.646,-0.02,-0.02,-0.02,0.03
6.656,-0.06,-0.04,-0.08,0.10
6.666,-0.47,0.03,0.33,0.58
6.676,-0.43,0.27,0.12,0.52
6.687,-0.17,0.44,-0.24,0.53
6.697,-0.03,0.01,0.04,0.05
6.707,0.31,-0.26,-0.33,0.52
6.717,0.19,-0.57,0.14,0.61
6.727,0.01,-0.32,-0.45,0.55
6.737,0.19,0.04,0.04,0.20
6.747,0.36,0.45,0.17,0.60
6.757,0.42,0.34,-0.10,0.55
6.767,0.40,0.05,-0.18,0.44
6.777,-0.10,-0.02,-0.10,0.14
6.787,-0.04,-0.21,0.14,0.25
6.797,-0.55,0.22,0.18,0.62
6.808,-0.50,0.53,0.05,0.73
6.817,-0.11,0.36,-0.15,0.41
6.828,0.06,-0.29,-0.04,0.30
6.838,0.17,-0.32,-0.45,0.58
6.848,0.29,-0.44,0.17,0.56
6.858,0.15,-0.31,-0.20,0.39
6.868,0.13,0.03,-0.28,0.31
6.878,0.37,0.29,0.46,0.65
6.888,0.40,0.40,-0.34,0.66
6.898,0.24,0.12,-0.12,0.29
6.908,-0.07,-0.08,0.05,0.12
6.918,-0.25,-0.14,-0.07,0.30
6.928,-0.50,0.39,0.32,0.71
6.939,-0.29,0.57,-0.04,0.64
6.949,-0.22,0.19,-0.26,0.39
6.959,0.36,-0.43,-0.05,0.56
6.969,0.14,-0.43,-0.15,0.47
6.979,0.26,-0.28,-0.23,0.44
6.989,0.07,-0.23,0.07,0.25
6.999,0.09,0.13,-0.26,0.30
7.009,0.40,0.31,0.29,0.58
7.019,0.48,0.37,-0.09,0.62
7.029,0.18,0.09,-0.30,0.36
7.039,-0.13,-0.15,0.00,0.20
7.050,-0.25,-0.22,0.40,0.52
7.060,-0.64,0.40,-0.07,0.75
7.070,-0.34,0.61,-0.09,0.71
7.080,0.14,0.04,0.02,0.14
7.090,0.05,-0.36,-0.28,0.46
7.100,0.36,-0.46,-0.21,0.62
7.110,0.15,-0.22,0.04,0.27
7.120,0.14,-0.12,-0.18,0.25
7.130,0.18,0.07,-0.01,0.20
7.140,0.34,0.20,0.12,0.41
7.150,0.40,0.41,-0.27,0.63
7.161,0.08,0.20,0.01,0.22
7.171,-0.27,-0.11,-0.03,0.29
7.181,-0.27,-0.18,0.24,0.41
7.191,-0.50,0.46,0.01,0.68
7.201,-0.19,0.64,-0.17,0.69
7.211,0.18,-0.28,0.17,0.37
7.221,0.02,-0.40,-0.59,0.71
7.231,0.33,-0.40,0.05,0.52
7.241,0.13,-0.16,0.06,0.21
7.251,0.01,-0.03,-0.33,0.34
7.261,0.27,0.01,0.07,0.28
7.272,0.41,0.25,0.14,0.50
7.281,0.47,0.34,-0.23,0.63
7.292,0.05,0.26,-0.15,0.30
7.302,-0.27,-0.20,0.20,0.39
7.312,-0.42,-0.08,0.21,0.48
7.322,-0.55,0.40,-0.07,0.69
7.332,-0.20,0.58,-0.20,0.65
7.342,0.26,-0.08,0.20,0.34
7.352,0.21,-0.47,-0.31,0.60
7.362,0.14,-0.40,-0.29,0.51
7.372,0.23,-0.15,0.08,0.29
7.382,0.06,0.10,-0.15,0.19
7.392,0.22,0.07,0.05,0.24
7.403,0.40,0.16,0.06,0.44
7.413,0.35,0.29,-0.27,0.53
7.423,0.17,0.16,-0.06,0.24
7.433,-0.29,-0.13,0.07,0.33
7.443,-0.38,-0.11,0.29,0.49
7.453,-0.43,0.29,-0.13,0.53
7.463,-0.10,0.41,-0.06,0.43
7.473,0.11,0.06,-0.06,0.14
7.483,0.28,-0.47,-0.20,0.58
7.493,0.16,-0.48,-0.19,0.54
7.503,0.04,-0.15,-0.16,0.23
7.513,0.06,0.19,-0.06,0.21
7.524,0.38,0.16,0.12,0.43
7.534,0.43,0.22,-0.07,0.49
7.544,0.35,0.21,-0.22,0.46
7.554,0.01,0.04,-0.08,0.09
7.564,-0.27,-0.10,0.05,0.29
7.574,-0.34,-0.19,0.36,0.53
7.584,-0.46,0.34,-0.17,0.60
7.594,-0.07,0.36,-0.04,0.37
7.604,0.00,0.10,-0.05,0.11
7.614,0.18,-0.40,-0.17,0.47
7.625,0.17,-0.46,-0.22,0.54
7.635,0.18,-0.18,0.05,0.26
7.645,0.32,0.15,-0.18,0.40
7.655,0.30,0.28,0.21,0.46
7.665,0.48,0.11,-0.10,0.50
7.675,0.02,0.12,-0.21,0.24
7.685,-0.04,-0.04,-0.13,0.14
7.695,-0.23,-0.02,0.14,0.27
7.705,-0.27,-0.01,0.27,0.38
7.715,-0.31,0.32,-0.08,0.46
7.725,-0.09,0.28,-0.03,0.30
7.735,0.06,0.01,-0.19,0.20
7.745,0.08,-0.17,-0.16,0.24
7.756,0.24,-0.44,-0.00,0.50
7.766,0.05,-0.18,-0.36,0.40
7.776,0.23,0.18,0.16,0.33
7.786,0.35,0.42,0.06,0.55
7.796,0.43,0.15,-0.24,0.51
7.806,0.14,-0.03,0.03,0.15
7.816,-0.05,-0.23,0.00,0.23
7.826,-0.31,-0.00,-0.37,0.48
7.836,-0.36,0.19,0.71,0.82
7.846,-0.26,0.33,-0.12,0.43
7.856,-0.10,0.21,-0.32,0.39
7.866,0.12,-0.13,0.11,0.21
7.877,0.14,-0.11,-0.25,0.31
7.887,0.11,-0.28,-0.03,0.31
7.897,0.27,-0.34,-0.18,0.47
7.907,0.18,0.07,-0.04,0.20
7.917,0.36,0.33,0.11,0.50
7.927,0.39,0.33,-0.16,0.54
7.937,0.23,-0.05,-0.04,0.23
7.947,-0.21,-0.12,-0.24,0.34
7.957,-0.26,-0.05,0.10,0.28
7.967,-0.24,0.21,0.40,0.51
7.977,-0.32,0.35,-0.15,0.50
7.988,-0.06,0.11,-0.21,0.24
7.997,0.08,-0.24,-0.03,0.26
8.008,0.16,-0.20,-0.25,0.36
8.018,0.04,-0.12,-0.03,0.13
8.028,0.20,-0.20,-0.17,0.33
8.038,0.12,-0.06,0.03,0.13
8.048,0.45,0.24,0.01,0.51
8.058,0.48,0.43,-0.04,0.65
8.068,0.29,0.09,-0.14,0.34
8.078,-0.12,-0.22,-0.13,0.28
8.088,-0.43,-0.16,0.14,0.48
8.098,-0.28,0.16,0.16,0.36
8.109,-0.37,0.57,0.07,0.68
8.119,0.06,0.16,-0.01,0.17
8.129,-0.06,-0.26,-0.38,0.46
8.139,0.18,-0.33,0.00,0.38
8.149,0.09,-0.10,-0.08,0.16
8.159,0.10,-0.16,-0.19,0.27
8.169,0.30,-0.11,-0.03,0.32
8.179,0.43,0.16,0.18,0.50
8.189,0.40,0.30,-0.15,0.52
8.199,0.23,0.14,-0.20,0.34
8.209,-0.13,0.10,-0.02,0.17
8.219,-0.45,-0.04,0.11,0.46
8.229,-0.25,-0.01,0.27,0.37
8.240,-0.24,0.41,-0.17,0.51
8.250,-0.00,0.24,0.05,0.24
8.260,0.20,-0.30,-0.19,0.41
8.270,0.04,-0.38,-0.26,0.46
8.280,0.10,-0.20,0.03,0.22
8.290,0.01,0.04,-0.21,0.22
8.300,0.19,-0.02,-0.15,0.24
8.310,0.35,0.15,0.14,0.40
8.320,0.59,0.24,0.02,0.63
8.330,0.30,0.21,-0.20,0.42
8.340,-0.06,0.02,-0.16,0.17
8.350,-0.51,-0.11,0.23,0.57
8.361,-0.40,0.00,0.20,0.45
8.371,-0.34,0.34,-0.06,0.48
8.381,-0.06,0.44,-0.05,0.44
8.391,0.24,-0.21,-0.13,0.35
8.401,0.08,-0.52,-0.20,0.56
8.411,0.15,-0.35,-0.14,0.40
8.421,0.00,0.02,-0.09,0.09
8.431,0.32,0.14,-0.13,0.38
8.441,0.42,0.01,0.19,0.46
8.451,0.38,0.24,-0.23,0.51
8.461,0.21,0.16,-0.07,0.28
8.472,-0.11,0.05,-0.10,0.16
8.481,-0.37,-0.00,0.11,0.39
8.492,-0.38,0.04,0.29,0.48
8.502,-0.30,0.28,0.03,0.41
8.512,0.03,0.25,-0.21,0.33
8.522,0.07,-0.17,-0.10,0.21
8.532,0.19,-0.50,-0.09,0.55
8.542,0.04,-0.41,-0.10,0.43
8.552,0.10,-0.06,-0.27,0.30
8.562,0.22,0.22,0.10,0.32
8.572,0.53,0.13,0.10,0.55
8.582,0.33,0.18,-0.13,0.39
8.593,0.24,0.16,-0.15,0.33
8.603,-0.11,0.09,-0.09,0.17
8.613,-0.32,-0.03,0.17,0.37
8.623,-0.39,-0.03,0.31,0.50
8.633,-0.44,0.39,-0.30,0.66
8.643,0.12,0.11,0.08,0.18
8.653,0.11,-0.12,-0.27,0.32
8.663,0.16,-0.43,-0.13,0.48
8.673,0.13,-0.33,0.03,0.35
8.683,0.18,-0.14,-0.29,0.36
8.693,0.17,0.20,0.03,0.26
8.703,0.59,0.24,0.20,0.66
8.714,0.38,0.18,-0.22,0.48
8.724,0.10,0.06,-0.12,0.17
8.734,-0.18,-0.02,-0.05,0.19
8.744,-0.44,0.16,0.21,0.51
8.754,-0.23,0.12,0.16,0.31
8.764,-0.28,0.28,-0.08,0.40
8.774,-0.06,0.04,-0.14,0.15
8.784,0.08,-0.22,-0.19,0.30
8.794,0.26,-0.36,-0.19,0.49
8.804,0.11,-0.31,-0.01,0.33
8.814,0.09,-0.10,-0.22,0.26
8.825,0.28,0.25,-0.06,0.38
8.834,0.51,0.33,0.27,0.67
8.845,0.37,0.14,-0.34,0.52
8.855,-0.01,0.01,-0.09,0.09
8.865,-0.22,-0.03,-0.04,0.23
8.875,-0.32,0.13,0.34,0.49
8.885,-0.45,0.20,0.18,0.53
8.895,-0.19,0.33,-0.41,0.56
8.905,0.08,-0.15,0.16,0.24
8.915,0.18,-0.28,-0.35,0.48
8.925,0.19,-0.25,-0.10,0.33
8.935,0.12,-0.31,-0.06,0.34
8.946,0.02,-0.12,-0.26,0.28
8.956,0.48,0.13,0.09,0.51
8.966,0.47,0.39,0.04,0.61
8.976,0.31,0.19,-0.22,0.42
8.986,-0.05,0.13,-0.17,0.22
8.996,-0.38,0.01,0.03,0.38
9.006,-0.31,-0.07,0.38,0.50
9.016,-0.49,0.33,0.00,0.59
9.026,0.05,0.22,-0.32,0.39
9.036,-0.11,-0.13,0.21,0.27
9.046,0.30,-0.44,-0.29,0.61
9.056,0.16,-0.28,-0.24,0.40
9.067,0.22,-0.25,-0.06,0.33
9.077,-0.04,-0.05,0.03,0.07
9.087,0.35,0.22,-0.05,0.41
9.097,0.49,0.38,0.03,0.62
9.107,0.38,0.25,-0.22,0.50
9.117,-0.06,-0.14,0.05,0.16
9.127,-0.36,-0.10,-0.14,0.41
9.137,-0.32,0.09,0.47,0.57
9.147,-0.52,0.59,-0.18,0.80
9.157,0.08,0.14,-0.16,0.23
9.167,-0.03,-0.26,-0.04,0.27
9.178,0.23,-0.38,-0.27,0.52
9.188,0.17,-0.25,-0.04,0.30
9.198,0.14,-0.15,-0.18,0.27
9.208,0.23,0.02,-0.06,0.24
9.218,0.32,0.14,0.22,0.41
9.228,0.52,0.35,-0.33,0.71
9.238,0.13,0.27,0.03,0.30
9.248,-0.10,-0.07,-0.12,0.17
9.258,-0.38,-0.16,0.16,0.44
9.268,-0.42,0.18,0.19,0.50
9.278,-0.33,0.69,-0.24,0.80
9.288,0.09,0.04,0.15,0.18
9.298,0.13,-0.52,-0.24,0.58
9.309,0.15,-0.43,-0.31,0.55
9.319,0.16,-0.20,0.12,0.28
9.329,0.01,0.07,-0.27,0.27
9.339,0.11,-0.03,0.05,0.13
9.349,0.42,0.11,0.09,0.45
9.359,0.46,0.30,-0.11,0.56
9.369,0.28,0.27,-0.16,0.43
9.379,-0.12,-0.14,0.02,0.18
9.389,-0.48,-0.05,0.27,0.56
9.399,-0.49,0.24,0.04,0.54
9.410,-0.19,0.52,-0.17,0.58
9.420,-0.03,0.08,-0.01,0.09
9.430,0.32,-0.40,-0.33,0.61
9.440,0.13,-0.46,0.00,0.48
9.450,0.11,-0.20,-0.21,0.31
9.460,0.04,0.09,-0.10,0.14
9.470,0.35,0.06,0.02,0.36
9.480,0.39,0.16,0.08,0.43
9.490,0.42,0.21,-0.23,0.52
9.500,0.11,0.23,-0.19,0.32
9.510,-0.28,-0.06,0.17,0.33
9.520,-0.33,-0.23,0.25,0.47
9.530,-0.40,0.15,-0.07,0.43
9.541,-0.16,0.41,-0.00,0.44
9.550,0.09,0.16,-0.04,0.19
9.561,0.09,-0.38,-0.20,0.44
9.571,0.05,-0.48,-0.19,0.51
9.581,0.11,-0.24,-0.06,0.27
9.591,0.12,0.10,-0.12,0.20
9.601,0.29,0.28,-0.05,0.40
9.611,0.42,0.14,0.19,0.48
9.621,0.50,0.15,-0.30,0.60
9.631,0.06,0.06,-0.07,0.11
9.641,-0.18,0.03,-0.02,0.18
9.652,-0.45,-0.16,0.31,0.57
9.662,-0.30,0.11,-0.03,0.32
9.672,-0.26,0.41,-0.10,0.49
9.682,0.07,0.16,-0.03,0.18
9.692,0.14,-0.24,-0.13,0.31
9.702,0.11,-0.47,-0.17,0.51
9.712,0.13,-0.26,-0.22,0.37
9.722,0.22,0.07,0.06,0.24
9.732,0.31,0.34,0.00,0.46
9.742,0.47,0.13,0.06,0.49
9.752,0.30,0.08,-0.26,0.40
9.762,-0.01,0.01,-0.13,0.13
9.772,-0.24,-0.01,0.02,0.24
9.783,-0.28,-0.05,0.26,0.39
9.793,-0.25,0.18,0.02,0.31
9.803,-0.21,0.39,-0.12,0.46
9.813,0.09,0.07,-0.09,0.15
9.823,0.06,-0.19,-0.19,0.27
9.833,0.09,-0.35,-0.13,0.38
9.843,0.11,-0.28,-0.19,0.35
9.853,0.25,0.06,-0.12,0.28
9.863,0.36,0.37,0.14,0.53
9.873,0.42,0.30,-0.12,0.53
9.883,0.25,-0.07,0.09,0.27
9.894,0.01,-0.17,-0.37,0.41
9.904,-0.28,-0.14,-0.02,0.31
9.914,-0.21,0.15,0.47,0.53
9.924,-0.27,0.30,-0.04,0.41
9.934,-0.29,0.32,-0.27,0.51
9.944,0.04,0.04,0.05,0.07
9.954,0.09,-0.14,-0.27,0.32
9.964,0.11,-0.34,-0.07,0.36
9.974,0.22,-0.37,-0.17,0.47
9.984,0.15,-0.08,-0.07,0.18
9.994,0.44,0.30,0.08,0.53
10.004,0.39,0.44,-0.08,0.60
10.014,0.24,0.09,-0.15,0.30
10.025,-0.03,-0.18,-0.20,0.27
10.035,-0.31,-0.20,0.11,0.39
10.045,-0.32,0.21,0.17,0.42
10.055,-0.18,0.36,0.05,0.41
10.065,-0.11,0.15,-0.01,0.18
10.075,-0.03,-0.08,-0.34,0.35
10.085,0.18,-0.33,0.06,0.38
10.095,0.04,-0.15,-0.25,0.29
10.105,0.06,-0.17,-0.18,0.25
10.115,0.14,-0.06,-0.03,0.16
10.125,0.34,0.21,0.09,0.41
10.136,0.54,0.34,-0.10,0.65
10.146,0.36,0.26,-0.14,0.46
10.156,-0.02,-0.19,-0.08,0.21
10.166,-0.32,-0.28,-0.11,0.44
10.176,-0.37,-0.04,0.41,0.55
10.186,-0.31,0.64,-0.15,0.73
10.196,-0.07,0.38,0.16,0.42
10.206,0.01,-0.23,-0.35,0.42
10.216,-0.02,-0.37,-0.23,0.43
10.226,0.19,-0.26,0.05,0.32
10.236,-0.01,-0.09,-0.26,0.27
10.246,0.37,-0.21,0.08,0.43
10.257,0.24,0.19,-0.18,0.35
10.267,0.67,0.29,0.11,0.74
10.277,0.27,0.16,-0.14,0.34
10.287,-0.16,0.12,-0.30,0.36
10.297,-0.29,-0.07,0.21,0.36
10.307,-0.27,-0.03,0.17,0.32
10.317,-0.29,0.34,-0.05,0.45
10.327,-0.15,0.42,0.01,0.45
10.337,0.09,-0.20,-0.09,0.24
10.347,0.03,-0.43,-0.34,0.55
10.357,0.18,-0.32,0.06,0.38
10.368,0.06,-0.02,-0.20,0.21
10.378,0.11,0.01,-0.12,0.16
10.388,0.36,-0.00,0.09,0.37
10.398,0.46,0.23,-0.01,0.51
10.408,0.45,0.26,-0.22,0.56
10.418,0.00,0.15,-0.03,0.16
10.428,-0.27,-0.09,-0.01,0.29
10.438,-0.48,-0.03,0.27,0.55
10.448,-0.37,0.18,0.14,0.43
10.458,-0.16,0.48,-0.26,0.57
10.468,0.09,-0.01,0.01,0.09
10.478,0.19,-0.50,-0.20,0.57
10.489,0.11,-0.40,-0.14,0.44
10.498,0.11,-0.10,-0.13,0.19
10.509,0.10,0.06,-0.12,0.17
10.519,0.41,0.02,0.15,0.44
10.529,0.48,0.22,-0.11,0.54
10.539,0.33,0.21,0.01,0.39
10.549,0.00,0.13,-0.27,0.30
10.559,-0.47,0.12,0.13,0.50
10.569,-0.32,0.01,0.33,0.46
10.579,-0.34,0.11,-0.09,0.37
10.589,-0.13,0.25,-0.13,0.31
10.599,0.15,-0.04,-0.08,0.17
10.610,0.19,-0.46,-0.17,0.53
10.620,0.03,-0.44,-0.16,0.47
10.630,0.12,-0.17,-0.12,0.24
10.640,0.07,0.12,-0.06,0.15
10.650,0.36,0.10,0.03,0.37
10.660,0.57,0.12,0.01,0.58
10.670,0.37,0.18,-0.17,0.45
10.680,-0.07,0.13,-0.13,0.20
10.690,-0.36,0.01,0.05,0.36
10.700,-0.29,0.01,0.31,0.43
10.710,-0.45,0.21,-0.04,0.49
10.720,-0.19,0.27,-0.25,0.41
10.731,0.12,-0.06,0.01,0.14
10.741,0.09,-0.32,-0.18,0.37
10.751,0.17,-0.42,-0.25,0.52
10.761,0.15,-0.22,-0.05,0.27
10.771,0.27,0.06,-0.09,0.29
10.781,0.36,0.23,0.04,0.43
10.791,0.55,0.12,0.05,0.56
10.801,0.14,0.16,-0.37,0.43
10.811,-0.18,-0.00,0.07,0.20
10.821,-0.33,0.12,0.15,0.38
10.831,-0.34,0.14,0.21,0.42
10.841,-0.27,0.29,-0.00,0.40
10.852,-0.02,0.09,-0.12,0.15
10.861,0.07,-0.27,-0.17,0.33
10.872,0.10,-0.29,-0.15,0.34
10.882,0.20,-0.40,-0.07,0.45
10.892,0.01,-0.14,-0.23,0.27
10.902,0.29,0.14,-0.03,0.33
10.912,0.44,0.40,0.12,0.60
10.922,0.47,0.20,-0.11,0.52
10.932,0.19,0.02,-0.27,0.33
10.942,-0.19,-0.09,0.02,0.21
10.953,-0.33,0.02,0.14,0.36
10.963,-0.40,0.27,0.24,0.54
10.973,-0.24,0.31,-0.12,0.41
10.983,-0.07,0.08,-0.22,0.24
10.993,0.12,-0.27,-0.04,0.30
11.003,0.08,-0.30,-0.20,0.37
11.013,0.19,-0.43,-0.16,0.50
11.023,0.14,-0.18,-0.23,0.32
11.033,0.37,0.08,0.13,0.40
11.043,0.50,0.40,-0.06,0.65
11.053,0.30,0.18,-0.06,0.36
11.063,0.06,-0.04,-0.28,0.29
11.073,-0.20,-0.02,-0.16,0.26
11.083,-0.51,0.19,0.71,0.89
11.094,-0.24,0.45,-0.24,0.57
11.104,-0.14,0.09,0.26,0.31
11.114,0.16,-0.23,-0.55,0.62
11.124,0.06,-0.56,0.05,0.57
11.134,0.21,-0.16,-0.34,0.43
11.144,-0.04,-0.05,0.03,0.07
11.154,0.19,-0.10,-0.29,0.36
11.164,0.22,0.05,0.11,0.25
11.174,0.56,0.30,-0.01,0.64
11.184,0.39,0.27,-0.14,0.49
11.195,0.04,-0.08,-0.05,0.10
11.205,-0.31,-0.19,-0.24,0.44
11.215,-0.41,0.04,0.61,0.74
11.225,-0.36,0.57,-0.12,0.69
11.235,-0.06,0.29,-0.19,0.35
11.245,0.03,-0.22,-0.13,0.26
11.255,0.13,-0.37,-0.22,0.45
