time,ax,ay,az,atotal
3.913,-0.30,-0.11,0.23,0.39
3.924,-0.44,0.31,0.12,0.55
3.933,-0.12,0.47,-0.30,0.57
3.944,0.11,-0.16,0.09,0.21
3.954,0.10,-0.44,-0.27,0.53
3.964,0.09,-0.27,-0.20,0.35
3.974,0.22,-0.04,0.01,0.22
3.984,0.12,-0.07,-0.13,0.19
3.994,0.28,-0.00,0.08,0.29
4.004,0.32,0.23,-0.01,0.39
4.014,0.23,0.17,-0.23,0.37
4.024,-0.10,0.20,-0.03,0.23
4.034,-0.23,-0.15,0.02,0.28
4.045,-0.43,-0.14,0.24,0.51
4.055,-0.43,0.29,0.08,0.52
4.065,-0.10,0.32,-0.31,0.46
4.075,0.08,-0.07,-0.03,0.11
4.085,0.29,-0.52,-0.13,0.61
4.095,0.05,-0.42,-0.17,0.45
4.105,0.11,-0.09,-0.18,0.23
4.115,0.13,0.14,0.02,0.19
4.125,0.37,0.07,0.04,0.38
4.135,0.33,0.12,-0.09,0.36
4.145,0.25,0.20,-0.24,0.40
4.156,-0.07,0.09,-0.03,0.12
4.166,-0.24,-0.12,0.11,0.29
4.176,-0.44,-0.14,0.27,0.54
4.186,-0.52,0.35,-0.12,0.64
4.196,-0.07,0.21,-0.11,0.25
4.206,0.03,-0.03,-0.15,0.15
4.216,0.21,-0.40,-0.13,0.47
4.226,0.17,-0.39,-0.21,0.48
4.236,0.16,-0.11,-0.11,0.22
4.246,0.24,0.09,-0.04,0.26
4.256,0.32,0.17,0.15,0.39
4.266,0.36,0.12,-0.17,0.41
4.277,0.02,0.11,-0.06,0.13
4.287,-0.13,0.01,-0.22,0.26
4.297,-0.42,0.06,0.24,0.49
4.307,-0.22,-0.08,0.34,0.41
4.317,-0.47,0.32,-0.31,0.65
4.327,-0.03,0.09,0.03,0.10
4.337,0.10,-0.16,-0.16,0.25
4.347,0.13,-0.35,-0.20,0.42
4.357,0.28,-0.38,-0.13,0.49
4.367,0.02,-0.07,-0.15,0.17
4.377,0.28,0.20,-0.02,0.35
4.388,0.33,0.30,0.13,0.46
4.398,0.35,0.08,-0.22,0.42
4.408,0.04,0.10,-0.13,0.17
4.418,-0.14,-0.12,0.07,0.20
4.428,-0.38,-0.07,0.11,0.41
4.438,-0.43,0.17,0.28,0.54
4.448,-0.33,0.35,-0.29,0.56
4.458,-0.02,-0.02,-0.02,0.03
4.468,0.07,-0.24,-0.20,0.32
4.478,0.12,-0.25,-0.22,0.36
4.488,0.31,-0.31,-0.06,0.44
4.498,0.13,-0.12,-0.10,0.21
4.509,0.34,0.09,-0.00,0.35
4.519,0.38,0.33,0.12,0.51
4.529,0.09,0.20,-0.31,0.38
4.539,-0.02,-0.00,-0.21,0.21
4.549,-0.22,-0.10,0.20,0.31
4.559,-0.34,-0.02,0.13,0.37
4.569,-0.46,0.40,0.13,0.62
4.579,-0.10,0.19,-0.11,0.24
4.589,-0.02,-0.23,-0.25,0.34
4.599,0.17,-0.38,-0.06,0.42
4.609,0.15,-0.14,-0.17,0.26
4.620,0.10,-0.16,-0.19,0.27
4.630,0.09,-0.16,-0.02,0.18
4.640,0.33,0.13,0.02,0.36
4.650,0.41,0.40,0.04,0.58
4.660,0.24,0.26,-0.20,0.41
4.670,-0.09,-0.14,-0.03,0.17
4.680,-0.30,-0.15,-0.03,0.33
4.690,-0.37,-0.04,0.51,0.63
4.700,-0.53,0.55,-0.34,0.84
4.710,-0.05,0.11,0.00,0.13
4.720,0.00,-0.31,-0.08,0.32
4.731,0.16,-0.40,-0.33,0.54
4.741,0.18,-0.19,-0.01,0.26
4.750,0.15,-0.09,-0.18,0.25
4.761,0.15,-0.13,-0.07,0.21
4.771,0.37,0.12,0.07,0.39
4.781,0.28,0.32,-0.06,0.43
4.791,0.17,0.31,-0.17,0.39
4.801,-0.13,-0.10,0.06,0.17
4.811,-0.32,-0.23,0.00,0.39
4.821,-0.44,0.12,0.27,0.53
4.831,-0.40,0.60,-0.22,0.76
4.841,0.02,0.11,0.07,0.13
4.852,0.11,-0.43,-0.29,0.53
4.862,0.16,-0.52,-0.17,0.57
4.872,0.12,-0.16,-0.14,0.24
4.882,0.01,0.03,-0.02,0.03
4.892,0.27,-0.07,-0.12,0.30
4.902,0.26,0.16,0.13,0.33
4.912,0.51,0.23,-0.27,0.62
4.922,0.14,0.31,0.04,0.35
4.932,-0.18,-0.03,-0.12,0.22
4.942,-0.40,-0.24,0.18,0.50
4.952,-0.54,0.25,0.18,0.62
4.962,-0.40,0.49,-0.19,0.66
4.973,-0.03,0.16,-0.09,0.18
4.983,0.21,-0.45,0.01,0.49
4.993,0.13,-0.51,-0.44,0.69
5.003,0.22,-0.28,0.02,0.35
5.013,0.14,0.08,-0.12,0.20
5.023,0.16,0.07,-0.16,0.24
5.033,0.42,0.02,0.29,0.51
5.043,0.31,0.18,-0.27,0.45
5.053,0.15,0.23,-0.28,0.39
5.063,-0.16,0.00,0.24,0.29
5.073,-0.45,-0.24,0.17,0.53
5.083,-0.42,0.20,-0.07,0.47
5.094,-0.24,0.41,0.04,0.48
5.104,0.00,0.15,-0.11,0.19
5.114,0.02,-0.34,-0.22,0.41
5.124,0.20,-0.54,-0.18,0.61
5.134,0.10,-0.27,-0.10,0.31
5.144,0.07,0.02,-0.15,0.17
5.154,0.25,0.20,-0.01,0.32
5.164,0.49,0.10,0.10,0.51
5.174,0.31,0.15,-0.26,0.43
5.184,0.15,0.07,-0.19,0.25
5.194,-0.18,-0.01,0.08,0.20
5.204,-0.41,-0.12,0.21,0.48
5.215,-0.53,0.19,0.01,0.56
5.225,-0.28,0.37,-0.10,0.48
5.235,0.04,0.18,-0.13,0.23
5.245,0.09,-0.24,-0.12,0.29
5.255,0.22,-0.52,-0.21,0.60
5.265,0.06,-0.33,-0.15,0.37
5.275,0.24,0.04,-0.12,0.27
5.285,0.30,0.29,0.15,0.44
5.295,0.45,0.11,-0.20,0.50
5.305,0.17,0.11,-0.11,0.24
5.315,0.06,0.05,-0.05,0.10
5.326,-0.31,-0.03,-0.11,0.33
5.336,-0.33,-0.14,0.29,0.46
5.346,-0.33,0.11,0.12,0.37
5.356,-0.27,0.43,-0.28,0.57
5.366,0.08,0.09,0.05,0.13
5.376,0.07,-0.10,-0.26,0.28
5.386,0.09,-0.44,-0.04,0.45
5.396,0.15,-0.36,-0.23,0.45
5.406,0.09,-0.09,-0.08,0.15
5.416,0.30,0.33,0.01,0.45
5.426,0.50,0.29,0.22,0.62
5.436,0.21,0.01,-0.47,0.51
5.446,0.02,-0.10,-0.03,0.10
5.457,-0.04,-0.20,0.00,0.21
5.467,-0.56,0.07,0.27,0.62
5.477,-0.34,0.23,0.08,0.42
5.487,-0.30,0.38,-0.22,0.53
5.497,0.13,0.13,0.03,0.19
5.507,0.22,0.06,-0.14,0.26
5.517,0.61,0.13,-0.18,0.65
5.527,0.90,0.21,0.14,0.93
5.537,0.61,0.52,-0.04,0.80
5.548,0.15,0.25,-0.05,0.29
5.558,-0.13,-0.25,0.07,0.29
5.568,0.20,-0.84,-0.30,0.91
5.578,-0.22,-0.70,0.11,0.75
5.588,-0.37,-0.15,-0.34,0.53
5.598,-0.33,0.11,0.10,0.36
5.608,-0.52,0.57,0.50,0.92
5.618,-0.55,1.03,-0.01,1.17
5.628,-0.60,0.97,-0.13,1.15
5.638,-0.76,0.88,0.25,1.18
5.648,-0.31,0.28,0.03,0.42
5.658,0.13,-0.46,-0.30,0.56
5.668,0.05,-0.57,-0.19,0.60
5.679,0.35,-0.69,-0.18,0.79
5.689,0.47,-0.55,-0.16,0.74
5.699,0.40,-0.42,0.18,0.60
5.709,0.17,-0.25,-0.27,0.41
5.719,0.22,-0.24,-0.33,0.47
5.729,0.10,-0.14,0.02,0.18
5.739,0.01,-0.14,-0.12,0.18
5.749,-0.06,-0.31,0.08,0.32
5.759,-0.35,-0.53,0.40,0.76
5.769,-0.30,-0.43,-0.68,0.86
5.779,-0.06,-0.38,-0.05,0.39
5.790,-0.09,-0.14,0.15,0.22
5.800,-0.03,-0.12,-0.43,0.45
5.810,-0.09,-0.37,-0.21,0.43
5.820,-0.08,-0.45,0.13,0.48
5.830,0.08,0.01,-0.40,0.41
5.840,0.99,0.29,-0.52,1.15
5.850,1.72,1.41,-0.37,2.25
5.860,0.59,0.80,0.60,1.16
5.870,0.03,1.07,-1.21,1.62
5.880,-0.32,0.38,0.05,0.49
5.890,-0.68,-0.53,0.67,1.09
5.901,-0.35,-0.78,-0.81,1.18
5.911,0.08,-1.02,-0.11,1.03
5.921,0.31,-0.47,0.09,0.57
5.931,0.20,0.08,-0.66,0.69
5.941,0.42,0.21,-0.32,0.57
5.951,-0.22,0.53,1.49,1.59
5.961,-0.27,1.36,0.99,1.70
5.971,-0.49,0.59,-0.50,0.92
5.981,-0.55,-0.01,-0.36,0.66
5.991,-0.52,0.16,0.62,0.82
6.001,0.04,-0.33,-0.10,0.35
6.011,0.24,-0.65,-0.18,0.72
6.021,0.08,-0.31,-0.15,0.36
6.032,0.25,-0.32,-0.01,0.40
6.042,0.07,-0.13,-0.27,0.31
6.052,0.14,0.06,-0.14,0.21
6.062,0.09,0.12,0.01,0.15
6.072,0.25,-0.01,-0.00,0.25
6.082,0.26,0.03,0.01,0.26
6.092,0.38,0.29,-0.43,0.64
6.102,-0.05,0.05,0.37,0.38
6.112,-0.17,0.07,-0.44,0.48
6.122,-0.15,-0.48,0.58,0.77
6.132,-0.42,0.22,-0.36,0.59
6.143,-0.35,0.48,0.15,0.61
6.153,0.08,0.08,-0.20,0.23
6.163,-0.01,-0.44,-0.19,0.48
6.173,0.09,-0.33,-0.24,0.42
6.183,0.21,-0.21,0.04,0.31
6.193,0.12,0.08,-0.23,0.27
6.203,0.31,0.15,0.05,0.35
6.213,0.58,-0.04,0.14,0.60
6.223,0.31,0.17,-0.28,0.45
6.233,0.01,0.01,-0.08,0.08
6.243,-0.36,-0.08,0.08,0.38
6.253,-0.47,-0.11,0.28,0.55
6.263,-0.62,0.32,0.02,0.70
6.274,-0.18,0.39,-0.23,0.48
6.284,0.05,0.04,0.01,0.07
6.294,0.31,-0.29,-0.19,0.46
6.304,0.26,-0.52,-0.15,0.60
6.314,0.16,-0.30,-0.16,0.37
6.324,0.17,0.05,-0.08,0.20
6.334,0.25,0.24,0.19,0.39
6.344,0.44,0.13,-0.11,0.47
6.354,0.09,0.11,-0.23,0.27
6.364,-0.04,-0.07,-0.05,0.09
6.375,-0.37,0.06,-0.01,0.37
6.385,-0.34,0.00,0.39,0.51
6.395,-0.38,0.24,-0.12,0.46
6.405,-0.20,0.43,-0.19,0.51
6.415,0.15,-0.15,0.04,0.21
6.425,0.10,-0.44,-0.30,0.54
6.435,0.18,-0.55,-0.17,0.61
6.445,0.04,-0.15,-0.12,0.20
6.455,0.25,0.14,-0.04,0.29
6.465,0.33,0.38,0.10,0.52
6.475,0.37,0.18,-0.11,0.43
6.485,0.26,-0.03,-0.22,0.34
6.495,-0.14,-0.04,-0.04,0.15
6.506,-0.37,-0.00,0.04,0.37
