time,ax,ay,az,atotal
6.171,-0.24,-0.16,0.26,0.39
6.181,-0.45,0.22,0.16,0.53
6.191,-0.24,0.48,-0.02,0.54
6.201,0.03,0.28,-0.08,0.29
6.211,0.01,-0.22,-0.13,0.26
6.221,0.18,-0.52,-0.13,0.57
6.231,0.08,-0.35,-0.03,0.36
6.241,0.06,0.06,-0.16,0.18
6.251,0.22,0.20,0.02,0.29
6.262,0.47,0.08,0.33,0.59
6.272,0.41,0.30,-0.41,0.65
6.282,0.07,0.09,0.16,0.19
6.292,-0.16,0.15,-0.17,0.28
6.302,-0.39,-0.07,0.32,0.51
6.312,-0.37,0.17,0.18,0.44
6.322,-0.36,0.43,-0.05,0.57
6.332,-0.03,0.12,-0.11,0.17
6.342,0.08,-0.19,-0.05,0.21
6.352,0.18,-0.41,-0.11,0.47
6.362,0.11,-0.27,-0.12,0.32
6.372,0.23,-0.02,0.00,0.23
6.382,0.32,0.24,-0.02,0.40
6.392,0.48,0.24,0.05,0.54
6.403,0.24,0.19,-0.10,0.32
6.413,-0.11,0.07,-0.05,0.14
6.423,-0.28,0.04,-0.15,0.32
6.433,-0.28,0.07,0.44,0.53
6.443,-0.44,0.33,0.21,0.58
6.453,-0.14,0.33,-0.26,0.45
6.463,0.04,-0.05,0.03,0.07
6.473,0.19,-0.26,-0.21,0.38
6.483,0.15,-0.42,-0.03,0.44
6.493,0.03,-0.14,-0.19,0.23
6.503,0.14,0.07,0.02,0.15
6.513,0.40,0.25,0.08,0.48
6.524,0.37,0.32,-0.04,0.49
