time,ax,ay,az,atotal
6.525,0.28,0.02,-0.25,0.37
6.535,-0.00,0.01,-0.16,0.16
6.545,-0.12,-0.16,0.04,0.21
6.555,-0.34,0.03,0.19,0.39
6.565,-0.39,0.20,0.17,0.46
6.575,-0.30,0.34,-0.15,0.49
6.585,-0.07,0.09,0.00,0.11
6.595,0.12,-0.06,-0.28,0.31
6.606,0.13,-0.30,-0.04,0.33
6.616,0.34,-0.45,-0.13,0.58
6.626,0.17,-0.21,-0.05,0.28
6.636,0.32,0.15,-0.04,0.35
6.646,0.41,0.36,0.11,0.55
6.656,0.20,0.17,-0.12,0.29
6.666,-0.13,-0.11,-0.20,0.26
6.676,-0.28,-0.10,0.01,0.30
6.686,-0.27,0.14,0.29,0.42
6.696,-0.34,0.43,0.24,0.60
6.706,-0.11,0.26,-0.14,0.31
6.716,-0.06,-0.06,-0.19,0.21
6.727,0.18,-0.33,-0.07,0.39
6.737,0.09,-0.35,-0.10,0.38
6.747,0.07,-0.27,-0.18,0.33
6.757,0.11,-0.14,-0.08,0.19
6.767,0.37,0.12,0.11,0.40
6.777,0.42,0.47,-0.09,0.63
6.787,0.28,0.41,-0.14,0.52
6.797,0.10,-0.20,0.02,0.22
6.807,-0.24,-0.27,-0.14,0.39
6.818,-0.38,-0.13,0.32,0.51
6.827,-0.36,0.44,0.15,0.58
6.838,-0.24,0.38,-0.00,0.45
6.848,-0.06,-0.09,-0.21,0.24
6.858,0.08,-0.36,-0.17,0.40
6.868,0.15,-0.26,-0.02,0.30
6.878,0.16,-0.03,-0.17,0.24
6.888,0.23,-0.22,-0.00,0.32
6.898,0.27,-0.02,-0.11,0.29
6.908,0.52,0.21,-0.14,0.58
6.918,0.22,0.27,0.04,0.35
6.928,0.08,0.05,-0.09,0.13
6.938,-0.39,-0.15,-0.12,0.43
6.948,-0.41,-0.04,0.35,0.54
6.959,-0.25,0.36,0.11,0.45
6.969,-0.24,0.60,-0.09,0.65
6.979,0.09,-0.09,0.05,0.14
6.989,0.03,-0.45,-0.39,0.60
6.999,0.06,-0.46,-0.05,0.46
7.009,0.14,-0.21,0.01,0.25
7.019,0.05,-0.06,-0.07,0.10
7.029,0.43,0.00,-0.18,0.47
7.039,0.54,0.35,-0.19,0.67
7.049,0.37,0.23,0.19,0.48
7.059,0.13,0.07,-0.16,0.22
7.069,-0.54,0.00,-0.11,0.55
7.080,-0.51,0.02,0.27,0.58
7.090,-0.39,0.13,0.21,0.46
7.100,-0.14,0.33,-0.20,0.41
7.110,0.17,0.00,-0.07,0.18
7.120,0.18,-0.48,0.01,0.51
7.130,-0.00,-0.30,-0.44,0.53
7.140,0.08,-0.07,0.11,0.16
7.150,0.16,0.02,0.08,0.18
7.160,0.37,0.02,-0.41,0.55
7.170,0.51,0.18,-0.19,0.57
7.180,0.24,0.14,0.33,0.43
7.190,0.23,0.06,-0.44,0.50
7.201,-0.68,-0.13,0.86,1.10
7.211,-0.32,0.10,-0.67,0.75
7.221,-0.40,0.12,0.29,0.51
7.231,-0.07,0.41,0.16,0.44
7.241,0.09,0.22,-0.31,0.39
7.251,0.11,-0.57,0.09,0.59
7.261,0.20,-0.62,-0.51,0.83
7.271,0.03,-0.29,0.10,0.31
7.281,0.07,0.03,0.14,0.16
7.291,0.43,0.33,-0.69,0.88
7.301,0.42,0.03,0.92,1.01
7.312,0.43,0.31,-0.78,0.94
7.322,-0.22,0.19,-0.08,0.30
7.332,-0.06,-0.04,0.33,0.34
7.342,-0.45,-0.19,0.11,0.50
7.352,-0.50,0.26,-0.09,0.57
7.362,-0.08,0.16,0.16,0.24
7.372,-0.11,0.09,-0.41,0.43
7.382,0.15,-0.31,0.19,0.40
7.392,0.32,-0.50,-0.42,0.73
7.402,-0.09,-0.22,-0.04,0.24
7.412,0.40,0.04,-0.08,0.41
7.422,0.28,0.36,0.11,0.47
7.433,0.45,0.17,0.07,0.49
7.442,0.21,0.13,-0.37,0.44
7.453,-0.15,-0.06,0.21,0.27
7.463,-0.29,-0.06,-0.20,0.36
7.473,-0.47,-0.00,0.41,0.62
7.483,-0.20,0.27,0.12,0.36
7.493,-0.34,0.32,-0.23,0.52
7.503,0.21,-0.06,-0.37,0.43
7.513,0.09,-0.26,0.37,0.46
7.523,0.25,-0.35,-0.51,0.67
7.533,-0.07,-0.33,0.27,0.43
7.543,0.10,0.02,0.14,0.18
7.553,0.42,0.51,-0.08,0.66
7.564,-0.13,0.37,1.87,1.91
7.574,1.25,0.17,0.46,1.35
7.584,-0.62,-0.90,-0.47,1.19
7.594,-0.67,-0.44,-1.34,1.56
7.604,-0.89,0.68,2.47,2.71
7.614,-0.02,0.42,-0.19,0.46
7.624,-0.02,-0.60,-1.55,1.66
7.634,0.27,-1.08,-0.32,1.16
7.644,0.81,-1.21,-0.21,1.47
7.654,0.35,-0.76,-1.36,1.59
7.664,0.35,0.67,-1.04,1.29
7.675,0.20,0.83,1.69,1.89
7.685,0.55,1.57,-1.83,2.47
7.695,0.10,0.60,-0.70,0.93
7.705,-0.41,1.02,-1.23,1.65
7.715,-0.64,1.68,-1.28,2.20
7.725,-0.93,2.92,-3.24,4.46
7.735,0.31,-0.87,2.85,2.99
7.745,-0.25,-2.42,9.07,9.39
7.755,0.67,0.97,-7.64,7.73
7.765,0.10,-2.01,4.32,4.77
7.775,0.52,-1.90,-2.00,2.80
7.785,-0.50,-1.21,0.38,1.36
7.796,0.82,-0.62,0.15,1.04
7.806,-0.62,0.66,-0.69,1.14
7.816,0.67,0.65,0.73,1.18
7.826,0.45,0.65,-0.22,0.82
7.836,-0.16,0.45,-0.64,0.80
7.846,-0.08,-0.07,0.66,0.66
7.856,-0.39,-0.06,0.20,0.44
7.866,-0.39,0.20,-0.32,0.54
7.876,-0.27,0.25,0.37,0.52
7.886,0.15,-0.16,-0.65,0.69
7.896,0.27,-0.77,-0.42,0.92
7.907,-0.07,-0.34,0.44,0.56
7.916,0.35,-0.07,-0.17,0.40
7.927,-0.05,-0.13,-0.20,0.25
7.937,0.40,0.05,-0.08,0.41
7.947,0.44,0.37,0.22,0.61
7.957,0.42,0.23,-0.17,0.51
7.967,-0.18,0.17,-0.24,0.34
7.977,-0.59,0.17,0.31,0.69
7.987,-0.69,0.47,0.12,0.84
7.997,-0.16,-0.06,0.07,0.18
8.007,0.14,-0.05,-0.14,0.20
8.017,0.32,-0.43,-0.04,0.53
8.027,0.21,-0.27,-0.30,0.46
8.038,-0.03,-0.11,-0.06,0.13
8.048,-0.14,0.05,-0.02,0.15
8.058,0.04,-0.17,-0.21,0.28
8.068,0.27,-0.09,0.07,0.29
8.078,0.70,0.13,0.05,0.72
8.088,0.49,0.27,-0.13,0.58
8.098,-0.10,0.20,-0.13,0.26
8.108,-0.52,0.10,0.20,0.56
8.118,-0.57,0.18,0.14,0.61
8.128,-0.40,0.33,0.07,0.53
8.138,-0.16,0.23,-0.18,0.33
8.149,0.30,-0.33,-0.08,0.45
8.159,0.21,-0.56,-0.09,0.60
8.169,0.22,-0.50,-0.27,0.61
8.179,0.14,-0.10,-0.04,0.18
8.189,0.12,-0.02,0.13,0.18
8.199,0.45,0.21,-0.39,0.63
8.209,0.34,0.32,0.17,0.50
8.219,0.14,0.31,-0.20,0.40
8.229,-0.35,0.19,0.14,0.42
8.239,-0.44,0.05,-0.02,0.44
8.249,-0.29,-0.22,0.23,0.44
8.259,-0.11,0.18,-0.12,0.24
8.269,0.09,0.17,-0.06,0.20
8.280,0.20,-0.18,-0.07,0.28
8.290,0.06,-0.51,-0.19,0.54
8.300,-0.05,-0.39,-0.10,0.40
8.310,-0.02,-0.15,0.13,0.20
8.320,0.17,0.15,-0.32,0.39
8.330,0.55,0.27,-0.28,0.67
8.340,0.71,0.21,0.18,0.77
8.350,0.10,0.27,-0.00,0.29
8.360,-0.42,-0.05,0.02,0.42
8.370,-0.29,-0.17,-0.15,0.37
8.381,-0.30,-0.06,0.61,0.68
8.391,-0.48,0.40,-0.28,0.69
8.401,-0.03,0.28,-0.19,0.34
8.411,0.10,-0.04,0.05,0.11
8.421,0.16,-0.57,-0.26,0.65
8.431,0.25,-0.63,-0.20,0.71
8.441,0.16,-0.37,0.34,0.53
8.451,0.29,0.22,-0.53,0.64
8.461,0.50,0.56,-0.40,0.85
8.471,0.35,0.29,0.33,0.56
8.481,-0.17,0.18,-0.07,0.26
8.491,-0.26,0.05,-0.05,0.27
8.501,-0.48,-0.00,0.04,0.48
8.511,-0.24,-0.03,0.40,0.47
8.522,0.03,0.20,-0.32,0.38
8.532,0.02,0.05,0.15,0.16
8.542,0.13,-0.21,-0.24,0.34
8.552,-0.08,-0.39,-0.14,0.42
8.562,0.12,-0.50,0.02,0.52
8.572,-0.04,-0.20,0.21,0.29
8.582,0.40,0.37,-0.64,0.84
8.592,0.62,0.61,-0.05,0.87
8.602,0.36,0.24,0.19,0.47
8.612,-0.03,-0.08,-0.12,0.15
8.623,-0.29,-0.30,-0.04,0.42
8.633,-0.47,-0.11,0.04,0.48
8.643,-0.31,0.20,0.28,0.46
8.653,-0.11,0.34,-0.09,0.37
8.663,-0.05,0.17,-0.19,0.26
8.673,0.08,-0.22,0.00,0.23
8.683,0.04,-0.29,-0.28,0.40
8.693,0.28,-0.61,0.07,0.68
8.703,-0.01,-0.28,0.17,0.33
8.713,0.37,0.19,-0.51,0.66
8.723,0.48,0.61,-0.23,0.81
8.733,0.41,0.35,0.14,0.56
8.743,-0.06,0.02,0.10,0.12
8.754,-0.33,-0.24,-0.13,0.43
8.764,-0.42,-0.03,0.04,0.42
8.774,-0.21,0.19,0.32,0.43
8.784,0.00,0.23,-0.08,0.24
8.794,-0.09,0.00,-0.22,0.24
8.804,0.08,-0.22,-0.00,0.24
8.814,-0.03,-0.27,-0.17,0.32
8.824,0.02,-0.27,0.04,0.27
8.834,0.11,-0.33,0.08,0.36
8.844,0.28,0.09,-0.46,0.55
8.855,0.60,0.48,-0.08,0.77
8.864,0.47,0.35,-0.06,0.59
8.875,-0.04,0.00,0.18,0.19
8.885,-0.36,-0.07,-0.22,0.43
8.895,-0.49,-0.19,0.22,0.57
8.905,-0.15,0.14,0.32,0.38
8.915,-0.20,0.41,-0.26,0.52
8.925,0.19,-0.08,0.06,0.21
8.935,-0.04,-0.17,-0.33,0.37
8.945,-0.03,-0.26,0.01,0.26
8.955,0.04,-0.14,-0.09,0.17
8.965,0.08,-0.36,0.11,0.38
8.975,0.41,-0.08,-0.46,0.62
8.985,0.56,0.36,-0.14,0.68
8.995,0.51,0.32,-0.07,0.61
9.006,0.01,-0.07,0.40,0.40
9.016,-0.29,0.01,-0.43,0.52
9.026,-0.69,0.25,0.31,0.80
9.036,-0.35,0.32,0.28,0.55
9.046,-0.12,0.21,-0.13,0.28
9.056,0.15,-0.12,-0.11,0.22
9.066,0.20,-0.48,-0.08,0.52
9.076,0.03,-0.33,-0.21,0.39
9.086,0.02,-0.21,0.09,0.23
9.096,-0.12,-0.05,-0.01,0.13
9.106,0.39,0.01,-0.47,0.61
9.117,0.59,0.24,0.08,0.64
9.127,0.56,0.28,-0.38,0.74
9.137,0.15,-0.16,0.60,0.64
9.147,-0.37,0.05,-0.47,0.60
9.157,-0.80,0.16,0.40,0.91
9.167,-0.38,0.48,0.07,0.62
9.177,-0.15,0.16,0.13,0.26
9.187,0.07,-0.02,-0.27,0.28
9.197,0.38,-0.54,-0.09,0.66
9.207,0.07,-0.40,-0.05,0.41
9.217,-0.03,-0.10,-0.18,0.21
9.228,-0.09,0.02,0.27,0.28
9.238,0.39,0.02,-0.59,0.71
9.248,0.61,0.16,-0.17,0.65
9.258,0.60,0.07,0.30,0.68
9.268,0.12,0.03,-0.20,0.23
9.278,-0.35,-0.12,-0.02,0.37
9.288,-0.67,0.24,0.13,0.72
9.298,-0.43,0.33,0.26,0.60
9.308,-0.13,0.21,-0.10,0.26
9.318,0.09,0.06,-0.16,0.20
9.328,0.26,-0.34,-0.09,0.44
9.339,0.17,-0.47,-0.19,0.53
9.348,-0.06,-0.25,-0.06,0.26
9.359,-0.16,-0.06,0.16,0.23
9.369,0.28,0.10,-0.47,0.55
9.379,0.78,0.16,-0.33,0.86
9.389,0.34,0.01,0.66,0.75
9.399,0.20,0.07,-0.64,0.68
9.409,-0.35,-0.01,0.15,0.38
9.419,-0.46,0.13,0.22,0.53
9.429,-0.47,0.15,0.22,0.54
9.439,-0.27,0.22,-0.11,0.37
9.449,0.06,0.09,-0.17,0.20
9.459,0.14,-0.10,-0.06,0.18
9.470,0.16,-0.47,-0.11,0.51
9.480,0.08,-0.29,-0.21,0.36
9.490,0.15,-0.09,0.17,0.24
9.500,0.34,0.17,-0.21,0.43
9.510,0.65,0.17,-0.44,0.81
9.520,0.26,-0.02,0.54,0.60
9.530,0.05,-0.06,-0.36,0.37
9.540,-0.53,0.09,-0.21,0.57
9.550,-0.47,0.35,0.56,0.82
9.560,-0.38,0.30,0.04,0.49
9.570,-0.12,0.09,-0.20,0.25
9.581,0.23,-0.21,-0.08,0.32
9.591,0.08,-0.16,-0.15,0.23
9.601,0.21,-0.29,-0.14,0.38
9.611,0.04,-0.26,-0.10,0.28
9.621,0.13,-0.14,-0.01,0.19
9.631,0.37,0.21,-0.13,0.45
9.641,0.64,0.16,0.07,0.66
9.651,0.18,0.06,-0.21,0.28
9.661,-0.17,-0.06,0.08,0.20
9.671,-0.44,0.06,-0.22,0.50
9.681,-0.42,0.24,0.40,0.63
9.691,-0.21,0.26,0.15,0.36
9.702,-0.30,0.18,-0.39,0.52
9.711,0.23,-0.25,0.05,0.34
9.722,0.17,-0.19,-0.17,0.30
9.732,0.12,-0.22,-0.14,0.28
9.742,0.19,-0.34,-0.06,0.40
9.752,0.10,-0.16,-0.10,0.21
9.762,0.52,0.20,-0.02,0.55
9.772,0.45,0.22,0.08,0.51
9.782,0.10,0.09,-0.32,0.35
9.792,-0.20,0.03,0.10,0.23
9.803,-0.67,0.36,-0.06,0.77
9.812,-0.36,0.23,0.47,0.63
9.823,-0.10,0.23,-0.17,0.30
9.833,0.12,-0.19,-0.19,0.29
9.843,0.19,-0.40,-0.04,0.44
9.853,0.16,-0.24,-0.21,0.36
9.863,-0.04,-0.05,-0.18,0.19
9.873,0.14,-0.24,0.06,0.29
9.883,0.17,-0.18,-0.11,0.27
9.893,0.56,0.24,-0.19,0.64
9.903,0.48,0.37,0.20,0.64
9.913,0.08,0.17,-0.25,0.31
9.923,-0.35,-0.03,-0.14,0.38
9.933,-0.44,-0.09,0.27,0.53
9.944,-0.34,0.19,0.29,0.48
9.953,-0.33,0.50,-0.15,0.62
9.964,0.10,-0.04,-0.06,0.13
9.974,0.08,-0.41,-0.14,0.44
9.984,0.17,-0.39,-0.21,0.47
9.994,0.06,-0.10,-0.10,0.15
10.004,0.27,-0.25,-0.06,0.38
10.014,0.31,-0.07,-0.08,0.33
10.024,0.44,0.23,0.05,0.50
10.034,0.41,0.37,-0.03,0.55
10.044,0.01,0.10,-0.16,0.19
10.055,-0.51,0.14,-0.03,0.53
10.065,-0.54,0.35,0.29,0.71
10.075,-0.35,0.14,0.22,0.44
10.085,-0.10,0.20,-0.35,0.42
10.095,0.26,-0.31,0.07,0.42
10.105,0.23,-0.52,-0.24,0.62
10.115,0.01,-0.41,-0.23,0.47
10.125,0.04,-0.02,0.01,0.04
10.135,0.06,0.06,-0.19,0.21
10.145,0.36,-0.04,0.03,0.36
10.155,0.46,0.21,-0.00,0.51
10.165,0.30,0.31,-0.22,0.49
10.175,0.02,0.23,0.08,0.24
10.186,-0.40,-0.02,-0.03,0.40
10.196,-0.49,0.01,0.24,0.54
10.206,-0.31,0.27,-0.04,0.41
10.216,-0.17,0.27,-0.12,0.34
10.226,0.19,-0.20,-0.03,0.27
10.236,0.18,-0.46,-0.35,0.60
10.246,0.15,-0.46,-0.08,0.49
10.256,0.12,-0.14,-0.09,0.21
10.266,0.04,0.03,-0.07,0.09
10.276,0.40,0.04,-0.05,0.40
10.286,0.52,0.28,-0.03,0.59
10.296,0.16,0.32,-0.08,0.37
10.307,-0.03,0.18,-0.12,0.22
10.317,-0.35,-0.06,-0.03,0.36
10.327,-0.38,-0.11,0.36,0.54
10.337,-0.33,0.24,-0.11,0.42
10.347,-0.12,0.38,-0.27,0.48
10.357,0.27,-0.07,0.20,0.34
10.367,0.19,-0.50,-0.54,0.76
10.377,-0.26,-0.56,0.01,0.62
10.387,0.28,-0.23,-0.15,0.39
10.397,-0.00,0.05,0.34,0.35
10.407,0.42,0.38,-0.70,0.90
10.417,0.72,0.16,0.36,0.82
10.428,0.11,0.36,-0.31,0.49
10.438,-0.13,-0.03,0.12,0.18
10.448,-0.26,-0.10,-0.18,0.33
10.458,-0.36,-0.18,0.41,0.58
10.468,-0.30,0.30,-0.17,0.46
10.478,-0.20,0.31,0.04,0.37
10.488,-0.07,0.08,-0.18,0.21
10.498,0.08,-0.41,-0.13,0.44
10.508,0.26,-0.57,-0.19,0.66
10.518,0.17,-0.29,-0.02,0.34
10.528,0.14,0.05,0.07,0.16
10.539,0.45,0.49,-0.46,0.81
10.549,0.44,0.30,0.22,0.58
10.559,0.08,0.27,-0.22,0.36
10.569,-0.09,-0.03,0.08,0.12
10.579,-0.49,-0.00,-0.12,0.50
10.589,-0.23,-0.19,0.41,0.51
10.599,-0.24,0.27,-0.18,0.40
10.609,0.00,0.23,-0.03,0.23
10.619,0.01,-0.12,-0.01,0.12
10.629,0.05,-0.29,-0.39,0.49
10.639,0.13,-0.49,0.14,0.53
10.649,0.10,-0.23,-0.12,0.28
10.660,0.18,0.01,0.14,0.23
10.670,0.53,0.67,-0.66,1.07
10.680,0.44,0.29,0.43,0.68
10.690,0.16,-0.01,-0.32,0.35
10.700,-0.17,-0.21,0.03,0.27
10.710,-0.23,-0.18,-0.10,0.31
10.720,-0.45,0.11,0.45,0.64
10.730,-0.19,0.29,-0.11,0.36
10.740,-0.27,0.25,-0.14,0.39
10.750,0.14,-0.05,-0.12,0.19
10.760,0.10,-0.21,-0.12,0.27
10.770,0.13,-0.40,-0.15,0.45
10.780,0.13,-0.42,0.06,0.44
10.791,0.16,-0.07,-0.14,0.22
10.801,0.52,0.43,-0.42,0.80
10.811,0.47,0.46,0.18,0.68
10.821,0.10,0.15,0.01,0.18
10.831,-0.28,-0.17,-0.11,0.35
10.841,-0.37,-0.19,-0.08,0.43
10.851,-0.21,0.12,0.37,0.44
10.861,-0.15,0.25,0.04,0.29
10.871,-0.07,0.16,-0.21,0.27
10.881,0.02,-0.08,-0.13,0.15
10.891,0.12,-0.22,-0.13,0.28
10.901,0.07,-0.23,-0.10,0.26
10.912,0.04,-0.32,-0.00,0.32
10.922,0.09,-0.19,0.01,0.21
10.932,0.58,0.37,-0.38,0.79
10.942,0.56,0.48,0.00,0.74
10.952,0.07,0.22,0.14,0.27
10.962,-0.06,-0.35,-0.19,0.40
10.972,-0.38,-0.27,-0.21,0.51
10.982,-0.27,0.03,0.68,0.73
10.992,-0.28,0.61,-0.08,0.68
11.002,-0.18,0.28,-0.19,0.38
11.013,-0.01,-0.22,-0.06,0.23
11.023,0.11,-0.32,-0.28,0.44
11.033,0.06,-0.18,-0.02,0.19
11.043,0.29,-0.16,-0.12,0.36
11.053,0.18,-0.24,0.11,0.32
11.063,0.49,0.18,-0.45,0.69
11.073,0.39,0.27,0.23,0.53
11.083,0.16,0.27,-0.22,0.38
11.093,-0.19,-0.07,0.15,0.25
11.103,-0.40,-0.13,-0.30,0.52
11.113,-0.38,-0.02,0.54,0.66
11.123,-0.20,0.45,-0.06,0.49
11.133,-0.11,0.33,-0.20,0.40
11.144,0.16,-0.26,0.06,0.31
11.154,0.04,-0.33,-0.33,0.47
11.164,-0.06,-0.24,0.03,0.25
11.174,0.10,-0.01,-0.20,0.23
11.184,0.21,-0.23,0.22,0.38
11.194,0.47,0.20,-0.44,0.67
11.204,0.54,0.15,0.35,0.66
11.214,0.25,0.27,-0.49,0.61
11.224,-0.16,-0.04,0.31,0.35
11.234,-0.37,-0.22,-0.27,0.51
11.244,-0.44,-0.06,0.33,0.55
11.255,-0.33,0.41,0.09,0.53
11.265,-0.13,0.53,-0.40,0.68
11.275,0.02,-0.17,0.34,0.38
11.285,0.13,-0.40,-0.50,0.66
11.295,0.10,-0.40,0.06,0.41
11.305,0.21,-0.07,-0.13,0.25
11.315,0.12,0.04,0.02,0.13
11.325,0.59,0.05,-0.30,0.66
11.335,0.26,0.15,0.32,0.44
11.345,0.35,0.13,-0.43,0.57
11.355,-0.23,0.02,0.03,0.23
11.365,-0.28,-0.15,0.11,0.34
11.376,-0.42,-0.01,0.25,0.49
11.386,-0.35,0.41,-0.12,0.55
11.396,0.07,0.35,-0.05,0.36
11.406,0.06,-0.06,-0.11,0.14
11.416,-0.02,-0.47,-0.32,0.57
11.426,0.08,-0.39,-0.13,0.41
11.436,0.11,-0.05,-0.07,0.14
11.446,0.25,0.10,-0.06,0.28
11.456,0.52,0.09,-0.09,0.54
11.466,0.40,0.09,0.10,0.43
11.476,0.18,0.05,-0.27,0.33
11.486,-0.21,-0.01,-0.03,0.21
11.496,-0.31,-0.06,0.06,0.32
11.507,-0.41,-0.02,0.38,0.56
11.517,-0.48,0.42,-0.11,0.65
11.527,-0.07,0.26,-0.11,0.29
11.537,0.12,-0.02,-0.08,0.14
11.547,0.17,-0.33,-0.15,0.40
11.557,0.09,-0.41,-0.23,0.48
11.567,0.28,-0.24,-0.04,0.37
11.577,0.12,0.15,-0.05,0.20
11.587,0.44,0.24,0.09,0.51
11.597,0.51,0.07,-0.07,0.52
11.607,0.07,0.03,-0.20,0.22
11.617,-0.21,-0.02,-0.11,0.24
11.628,-0.46,0.07,0.28,0.55
11.638,-0.29,0.10,0.22,0.37
11.648,-0.31,0.41,-0.24,0.57
11.658,-0.02,0.14,0.01,0.14
11.668,0.21,-0.19,-0.21,0.35
11.678,0.01,-0.38,-0.18,0.42
11.688,0.15,-0.42,-0.08,0.45
11.698,0.13,-0.10,-0.25,0.30
11.708,0.30,0.16,0.12,0.36
11.718,0.46,0.36,-0.02,0.59
11.728,0.41,0.04,-0.10,0.43
11.739,0.05,0.01,-0.25,0.25
11.749,-0.37,-0.06,0.15,0.41
11.759,-0.40,0.16,0.08,0.44
11.769,-0.38,0.29,0.31,0.57
11.779,-0.28,0.32,-0.22,0.48
11.789,0.01,-0.09,-0.15,0.18
11.799,0.25,-0.32,-0.15,0.43
11.809,0.14,-0.33,-0.09,0.37
11.819,0.18,-0.26,-0.73,0.79
11.829,-0.06,0.01,0.48,0.48
11.839,0.46,0.10,-0.23,0.52
11.849,0.34,0.23,0.07,0.42
11.860,0.46,0.16,-0.13,0.51
