time,ax,ay,az,atotal
5.839,-0.03,-0.03,-0.40,0.40
5.849,-0.14,0.04,0.23,0.28
5.859,0.12,0.13,-0.13,0.22
5.870,0.74,0.22,-0.54,0.94
5.880,0.50,0.05,0.69,0.85
5.890,0.41,0.12,-0.58,0.72
5.900,-0.46,-0.07,0.16,0.49
5.910,-0.43,-0.06,0.23,0.49
5.920,-0.52,0.06,0.00,0.52
5.930,-0.16,0.38,-0.02,0.41
5.940,0.19,0.24,0.02,0.31
5.950,0.16,-0.26,-0.33,0.45
5.960,0.21,-0.49,-0.13,0.55
5.971,0.22,-0.34,0.01,0.40
5.981,0.12,-0.12,-0.16,0.23
5.991,0.24,0.07,-0.08,0.27
6.001,0.68,0.15,-0.23,0.73
6.011,0.22,0.09,0.27,0.36
6.021,0.18,0.00,-0.31,0.36
6.031,-0.38,0.10,-0.05,0.39
6.041,-0.44,0.29,0.38,0.65
6.051,-0.30,0.31,0.19,0.47
6.061,-0.24,0.17,-0.10,0.31
6.071,0.16,-0.14,-0.29,0.36
6.081,0.20,-0.35,0.01,0.40
6.091,0.29,-0.59,-0.10,0.66
6.102,0.05,-0.25,-0.33,0.41
6.112,0.21,-0.11,0.21,0.32
6.122,0.32,0.27,-0.23,0.48
6.132,0.60,0.34,-0.13,0.70
6.142,0.46,0.03,0.15,0.49
6.152,0.04,-0.06,-0.26,0.27
6.162,-0.42,0.05,0.02,0.42
6.172,-0.62,0.40,0.39,0.84
6.182,-0.44,0.20,-0.00,0.48
6.192,-0.02,0.05,-0.08,0.10
6.202,0.28,-0.21,-0.07,0.35
6.212,0.34,-0.24,-0.20,0.46
6.223,0.24,-0.36,-0.02,0.43
6.232,0.08,-0.25,-0.23,0.35
6.243,0.13,-0.12,-0.12,0.21
6.253,0.34,0.14,0.18,0.41
6.263,0.53,0.22,-0.17,0.60
6.273,0.37,-0.06,-0.04,0.38
6.283,-0.10,0.02,-0.25,0.27
6.293,-0.36,0.09,0.11,0.39
6.303,-0.35,0.49,0.39,0.71
6.313,-0.39,0.34,-0.03,0.52
6.323,-0.20,0.08,-0.30,0.37
6.333,0.23,-0.38,0.18,0.48
6.344,0.22,-0.35,-0.30,0.51
